id,name,prefix,parent_id
113729,Xã Mỹ Hưng,Xã,1358
113726,Xã Mỹ Phúc,Xã,1358
113723,Xã Mỹ Tân,Xã,1358
113717,Xã Mỹ Thắng,Xã,1358
113738,Xã Mỹ Thành,Xã,1358
113735,Xã Mỹ Thịnh,Xã,1358
113732,Xã Mỹ Thuận,Xã,1358
113714,Xã Mỹ Tiến,Xã,1358
113720,Xã Mỹ Trung,Xã,1358
113654,Phường Bà Triệu,Phường,1356
113648,Phường Cửa Bắc,Phường,1356
113690,Phường Cửa Nam,Phường,1356
113633,Phường Hạ Long,Phường,1356
113684,Phường Lộc Hạ,Phường,1356
113687,Phường Lộc Vượng,Phường,1356
113672,Phường Năng Tĩnh,Phường,1356
113663,Phường Ngô Quyền,Phường,1356
113651,Phường Nguyễn Du,Phường,1356
113660,Phường Phan Đình Phùng,Phường,1356
113645,Phường Quang Trung,Phường,1356
113681,Phường Thống Nhất,Phường,1356
113669,Phường Trần Đăng Ninh,Phường,1356
113666,Phường Trần Hưng Đạo,Phường,1356
113678,Phường Trần Quang Khải,Phường,1356
113636,Phường Trần Tế Xương,Phường,1356
113657,Phường Trường Thi,Phường,1356
113675,Phường Văn Miếu,Phường,1356
113639,Phường Vị Hoàng,Phường,1356
113642,Phường Vị Xuyên,Phường,1356
113702,Xã Lộc An,Xã,1356
113693,Xã Lộc Hòa,Xã,1356
113699,Xã Mỹ Xá,Xã,1356
113696,Xã Nam Phong,Xã,1356
113705,Xã Nam Vân,Xã,1356
113564,Thị trấn Vĩnh Trụ,Thị trấn,1353
113588,Xã Bắc Lý,Xã,1353
113576,Xã Chân Lý,Xã,1353
113573,Xã Chính Lý,Xã,1353
113582,Xã Công Lý,Xã,1353
113579,Xã Đạo Lý,Xã,1353
113597,Xã Đồng Lý,Xã,1353
113591,Xã Đức Lý,Xã,1353
113630,Xã Hòa Hậu,Xã,1353
113567,Xã Hợp Lý,Xã,1353
113570,Xã Nguyên Lý,Xã,1353
113618,Xã Nhân Bình,Xã,1353
113615,Xã Nhân Chính,Xã,1353
113594,Xã Nhân Đạo,Xã,1353
113603,Xã Nhân Hưng,Xã,1353
113606,Xã Nhân Khang,Xã,1353
113609,Xã Nhân Mỹ,Xã,1353
113612,Xã Nhân Nghĩa,Xã,1353
113600,Xã Nhân Thịnh,Xã,1353
113621,Xã Phú Phúc,Xã,1353
113627,Xã Tiến Thắng,Xã,1353
113585,Xã Văn Lý,Xã,1353
113624,Xã Xuân Khê,Xã,1353
113501,Thị trấn Bình Mỹ,Thị trấn,1352
113552,Xã An Đổ,Xã,1352
113561,Xã An Lão,Xã,1352
113537,Xã An Mỹ,Xã,1352
113528,Xã An Ninh,Xã,1352
113540,Xã An Nội,Xã,1352
113504,Xã Bình Nghĩa,Xã,1352
113531,Xã Bồ Đề,Xã,1352
113534,Xã Bối Cầu,Xã,1352
113525,Xã Đồn Xá,Xã,1352
113516,Xã Đồng Du,Xã,1352
113522,Xã Hưng Công,Xã,1352
113555,Xã La Sơn,Xã,1352
113549,Xã Mỹ Thọ,Xã,1352
113519,Xã Ngọc Lũ,Xã,1352
113558,Xã Tiêu Động,Xã,1352
113510,Xã Tràng An,Xã,1352
113546,Xã Trung Lương,Xã,1352
113543,Xã Vũ Bản,Xã,1352
113441,Thị trấn Kiện Khê,Thị trấn,1351
113456,Xã Liêm Cần,Xã,1351
113450,Xã Liêm Phong,Xã,1351
113483,Xã Liêm Sơn,Xã,1351
113465,Xã Liêm Thuận,Xã,1351
113480,Xã Liêm Túc,Xã,1351
113462,Xã Thanh Bình,Xã,1351
113453,Xã Thanh Hà,Xã,1351
113498,Xã Thanh Hải,Xã,1351
113486,Xã Thanh Hương,Xã,1351
113474,Xã Thanh Lưu,Xã,1351
113489,Xã Thanh Nghị,Xã,1351
113495,Xã Thanh Nguyên,Xã,1351
113471,Xã Thanh Phong,Xã,1351
113492,Xã Thanh Tâm,Xã,1351
113477,Xã Thanh Tân,Xã,1351
113468,Xã Thanh Thủy,Xã,1351
113429,Thị trấn Ba Sao,Thị trấn,1350
113384,Thị trấn Quế,Thị trấn,1350
113390,Xã Đại Cương,Xã,1350
113405,Xã Đồng Hóa,Xã,1350
113408,Xã Hoàng Tây,Xã,1350
113420,Xã Khả Phong,Xã,1350
113393,Xã Lê Hồ,Xã,1350
113432,Xã Liên Sơn,Xã,1350
113423,Xã Ngọc Sơn,Xã,1350
113387,Xã Nguyễn Úy,Xã,1350
113402,Xã Nhật Tân,Xã,1350
113399,Xã Nhật Tựu,Xã,1350
113411,Xã Tân Sơn,Xã,1350
113438,Xã Thanh Sơn,Xã,1350
113435,Xã Thi Sơn,Xã,1350
113414,Xã Thụy Lôi,Xã,1350
113396,Xã Tượng Lĩnh,Xã,1350
113417,Xã Văn Xá,Xã,1350
113321,Thị trấn Đồng Văn,Thị trấn,1349
113324,Thị trấn Hòa Mạc,Thị trấn,1349
113333,Xã Bạch Thượng,Xã,1349
113330,Xã Châu Giang,Xã,1349
113375,Xã Châu Sơn,Xã,1349
113345,Xã Chuyên Ngoại,Xã,1349
113369,Xã Đọi Sơn,Xã,1349
113342,Xã Duy Hải,Xã,1349
113336,Xã Duy Minh,Xã,1349
113357,Xã Hoàng Đông,Xã,1349
113327,Xã Mộc Bắc,Xã,1349
113339,Xã Mộc Nam,Xã,1349
113363,Xã Tiên Ngoại,Xã,1349
113354,Xã Tiên Nội,Xã,1349
113378,Xã Tiền Phong,Xã,1349
113351,Xã Trác Văn,Xã,1349
113348,Xã Yên Bắc,Xã,1349
113360,Xã Yên Nam,Xã,1349
113318,Phường Châu Sơn,Phường,1347
113297,Phường Hai Bà Trưng,Phường,1347
113303,Phường Lam Hà,Phường,1347
113291,Phường Lê Hồng Phong,Phường,1347
113309,Phường Liêm Chính,Phường,1347
113288,Phường Lương Khánh Thiện,Phường,1347
113294,Phường Minh Khai,Phường,1347
113285,Phường Quang Trung,Phường,1347
113315,Phường Thanh Châu,Phường,1347
113459,Phường Thanh Tuyền,Phường,1347
113300,Phường Trần Hưng Đạo,Phường,1347
113507,Xã Đinh Xá,Xã,1347
113426,Xã Kim Bình,Xã,1347
113312,Xã Liêm Chung,Xã,1347
113447,Xã Liêm Tiết,Xã,1347
113444,Xã Liêm Tuyền,Xã,1347
113306,Xã Phù Vân,Xã,1347
113381,Xã Tiên Hải,Xã,1347
113372,Xã Tiên Hiệp,Xã,1347
113366,Xã Tiên Tân,Xã,1347
113513,Xã Trịnh Xá,Xã,1347
113192,Thị trấn Vũ Thư,Thị trấn,1344
113243,Xã Bách Thuận,Xã,1344
113198,Xã Đồng Thanh,Xã,1344
113231,Xã Dũng Nghĩa,Xã,1344
113279,Xã Duy Nhất,Xã,1344
113204,Xã Hiệp Hòa,Xã,1344
113258,Xã Hòa Bình,Xã,1344
113195,Xã Hồng Lý,Xã,1344
113282,Xã Hồng Phong,Xã,1344
113228,Xã Minh Khai,Xã,1344
113222,Xã Minh Lãng,Xã,1344
113234,Xã Minh Quang,Xã,1344
113261,Xã Nguyên Xá,Xã,1344
113207,Xã Phúc Thành,Xã,1344
113249,Xã Song An,Xã,1344
113213,Xã Song Lãng,Xã,1344
113237,Xã Tam Quang,Xã,1344
113216,Xã Tân Hòa,Xã,1344
113240,Xã Tân Lập,Xã,1344
113210,Xã Tân Phong,Xã,1344
113252,Xã Trung An,Xã,1344
113246,Xã Tự Tân,Xã,1344
113219,Xã Việt Hùng,Xã,1344
113264,Xã Việt Thuận,Xã,1344
113270,Xã Vũ Đoài,Xã,1344
113255,Xã Vũ Hội,Xã,1344
113273,Xã Vũ Tiến,Xã,1344
113276,Xã Vũ Vân,Xã,1344
113267,Xã Vũ Vinh,Xã,1344
113201,Xã Xuân Hòa,Xã,1344
113075,Thị trấn Thanh Nê,Thị trấn,1343
113087,Xã An Bình,Xã,1343
113147,Xã An Bồi,Xã,1343
113186,Xã Bình Định,Xã,1343
113138,Xã Bình Minh,Xã,1343
113096,Xã Bình Nguyên,Xã,1343
113183,Xã Bình Thanh,Xã,1343
113123,Xã Đình Phùng,Xã,1343
113135,Xã Hòa Bình,Xã,1343
113093,Xã Hồng Thái,Xã,1343
113189,Xã Hồng Tiến,Xã,1343
113102,Xã Lê Lợi,Xã,1343
113168,Xã Minh Hưng,Xã,1343
113177,Xã Minh Tân,Xã,1343
113180,Xã Nam Bình,Xã,1343
113120,Xã Nam Cao,Xã,1343
113144,Xã Quang Bình,Xã,1343
113171,Xã Quang Hưng,Xã,1343
113132,Xã Quang Lịch,Xã,1343
113162,Xã Quang Minh,Xã,1343
113165,Xã Quang Trung,Xã,1343
113081,Xã Quốc Tuấn,Xã,1343
113105,Xã Quyết Tiến,Xã,1343
113114,Xã Thanh Tân,Xã,1343
113117,Xã Thượng Hiền,Xã,1343
113078,Xã Trà Giang,Xã,1343
113129,Xã Vũ An,Xã,1343
113174,Xã Vũ Bình,Xã,1343
113156,Xã Vũ Công,Xã,1343
113159,Xã Vũ Hòa,Xã,1343
113111,Xã Vũ Lễ,Xã,1343
113126,Xã Vũ Ninh,Xã,1343
113141,Xã Vũ Quí,Xã,1343
113099,Xã Vũ Sơn,Xã,1343
113090,Xã Vũ Tây,Xã,1343
113153,Xã Vũ Thắng,Xã,1343
113150,Xã Vũ Trung,Xã,1343
112970,Thị trấn Tiền Hải,Thị trấn,1342
113012,Xã An Ninh,Xã,1342
113048,Xã Bắc Hải,Xã,1342
113018,Xã Đông Cơ,Xã,1342
112973,Xã Đông Hải,Xã,1342
113000,Xã Đông Hoàng,Xã,1342
113024,Xã Đông Lâm,Xã,1342
112979,Xã Đông Long,Xã,1342
113003,Xã Đông Minh,Xã,1342
113009,Xã Đông Phong,Xã,1342
112982,Xã Đông Quí,Xã,1342
112976,Xã Đông Trà,Xã,1342
112997,Xã Đông Trung,Xã,1342
112988,Xã Đông Xuyên,Xã,1342
113045,Xã Nam Chính,Xã,1342
113036,Xã Nam Cường,Xã,1342
113054,Xã Nam Hà,Xã,1342
113069,Xã Nam Hải,Xã,1342
113063,Xã Nam Hồng,Xã,1342
113066,Xã Nam Hưng,Xã,1342
113072,Xã Nam Phú,Xã,1342
113042,Xã Nam Thắng,Xã,1342
113057,Xã Nam Thanh,Xã,1342
113051,Xã Nam Thịnh,Xã,1342
113060,Xã Nam Trung,Xã,1342
113027,Xã Phương Công,Xã,1342
113006,Xã Tây An,Xã,1342
113021,Xã Tây Giang,Xã,1342
112991,Xã Tây Lương,Xã,1342
112994,Xã Tây Ninh,Xã,1342
113030,Xã Tây Phong,Xã,1342
113015,Xã Tây Sơn,Xã,1342
113033,Xã Tây Tiến,Xã,1342
113039,Xã Vân Trường,Xã,1342
112985,Xã Vũ Lăng,Xã,1342
112826,Thị trấn Diêm Điền,Thị trấn,1341
112949,Xã  Mỹ Lộc,Xã,1341
112835,Xã Hồng Quỳnh,Xã,1341
112931,Xã Thái An,Xã,1341
112940,Xã Thái Đô,Xã,1341
112916,Xã Thái Dương,Xã,1341
112919,Xã Thái Giang,Xã,1341
112946,Xã Thái Hà,Xã,1341
112922,Xã Thái Hòa,Xã,1341
112958,Xã Thái Học,Xã,1341
112928,Xã Thái Hồng,Xã,1341
112937,Xã Thái Hưng,Xã,1341
112910,Xã Thái Nguyên,Xã,1341
112934,Xã Thái Phúc,Xã,1341
112925,Xã Thái Sơn,Xã,1341
112952,Xã Thái Tân,Xã,1341
112964,Xã Thái Thành,Xã,1341
112961,Xã Thái Thịnh,Xã,1341
112967,Xã Thái Thọ,Xã,1341
112955,Xã Thái Thuần,Xã,1341
112907,Xã Thái Thượng,Xã,1341
112913,Xã Thái Thủy,Xã,1341
112943,Xã Thái Xuyên,Xã,1341
112847,Xã Thụy An,Xã,1341
112871,Xã Thụy Bình,Xã,1341
112874,Xã Thụy Chính,Xã,1341
112877,Xã Thụy Dân,Xã,1341
112838,Xã Thụy Dũng,Xã,1341
112865,Xã Thụy Dương,Xã,1341
112892,Xã Thụy Duyên,Xã,1341
112895,Xã Thụy Hà,Xã,1341
112880,Xã Thụy Hải,Xã,1341
112841,Xã Thụy Hồng,Xã,1341
112853,Xã Thụy Hưng,Xã,1341
112889,Xã Thụy Liên,Xã,1341
112886,Xã Thụy Lương,Xã,1341
112850,Xã Thụy Ninh,Xã,1341
112904,Xã Thụy Phong,Xã,1341
112883,Xã Thụy Phúc,Xã,1341
112844,Xã Thụy Quỳnh,Xã,1341
112901,Xã Thụy Sơn,Xã,1341
112829,Xã Thụy Tân,Xã,1341
112898,Xã Thụy Thanh,Xã,1341
112868,Xã Thụy Trình,Xã,1341
112832,Xã Thụy Trường,Xã,1341
112859,Xã Thụy Văn,Xã,1341
112856,Xã Thụy Việt,Xã,1341
112862,Xã Thụy Xuân,Xã,1341
112688,Thị trấn Đông Hưng,Thị trấn,1340
112700,Xã An Châu,Xã,1340
112781,Xã Bạch Đằng,Xã,1340
112727,Xã Chương Dương,Xã,1340
112691,Xã Đô Lương,Xã,1340
112802,Xã Đông Á,Xã,1340
112757,Xã Đông Các,Xã,1340
112706,Xã Đông Cường,Xã,1340
112775,Xã Đông Động,Xã,1340
112811,Xã Đông Dương,Xã,1340
112745,Xã Đông Giang,Xã,1340
112742,Xã Đông Hà,Xã,1340
112808,Xã Đông Hoàng,Xã,1340
112751,Xã Đông Hợp,Xã,1340
112814,Xã Đông Huy,Xã,1340
112748,Xã Đông Kinh,Xã,1340
112718,Xã Đông La,Xã,1340
112805,Xã Đông Lĩnh,Xã,1340
112793,Xã Đông Phong,Xã,1340
112823,Xã Đồng Phú,Xã,1340
112694,Xã Đông Phương,Xã,1340
112796,Xã Đông Quang,Xã,1340
112703,Xã Đông Sơn,Xã,1340
112769,Xã Đông Tân,Xã,1340
112772,Xã Đông Vinh,Xã,1340
112724,Xã Đông Xá,Xã,1340
112799,Xã Đông Xuân,Xã,1340
112763,Xã Hoa Lư,Xã,1340
112787,Xã Hoa Nam,Xã,1340
112778,Xã Hồng Châu,Xã,1340
112790,Xã Hồng Giang,Xã,1340
112739,Xã Hồng Việt,Xã,1340
112736,Xã Hợp Tiến,Xã,1340
112697,Xã Liên Giang,Xã,1340
112715,Xã Lô Giang,Xã,1340
112712,Xã Mê Linh,Xã,1340
112766,Xã Minh Châu,Xã,1340
112721,Xã Minh Tân,Xã,1340
112730,Xã Nguyên Xá,Xã,1340
112733,Xã Phong Châu,Xã,1340
112760,Xã Phú Châu,Xã,1340
112709,Xã Phú Lương,Xã,1340
112754,Xã Thăng Long,Xã,1340
112784,Xã Trọng Quan,Xã,1340
112586,Thị trấn Hưng Hà,Thị trấn,1339
112613,Thị trấn Hưng Nhân,Thị trấn,1339
112628,Xã Bắc Sơn,Xã,1339
112601,Xã Canh Tân,Xã,1339
112679,Xã Chí Hòa,Xã,1339
112656,Xã Chi Lăng,Xã,1339
112595,Xã Cộng Hòa,Xã,1339
112598,Xã Dân Chủ,Xã,1339
112589,Xã Điệp Nông,Xã,1339
112616,Xã Đoan Hùng,Xã,1339
112676,Xã Độc Lập,Xã,1339
112631,Xã Đông Đô,Xã,1339
112619,Xã Duyên Hải,Xã,1339
112655,Xã Hòa Bình,Xã,1339
112604,Xã Hòa Tiến,Xã,1339
112661,Xã Hồng An,Xã,1339
112667,Xã Hồng Lĩnh,Xã,1339
112685,Xã Hồng Minh,Xã,1339
112607,Xã Hùng Dũng,Xã,1339
112664,Xã Kim Chung,Xã,1339
112637,Xã Liên Hiệp,Xã,1339
112682,Xã Minh Hòa,Xã,1339
112658,Xã Minh Khai,Xã,1339
112670,Xã Minh Tân,Xã,1339
112634,Xã Phúc Khánh,Xã,1339
112622,Xã Tân Hòa,Xã,1339
112592,Xã Tân Lễ,Xã,1339
112610,Xã Tân Tiến,Xã,1339
112640,Xã Tây Đô,Xã,1339
112649,Xã Thái Hưng,Xã,1339
112652,Xã Thái Phương,Xã,1339
112643,Xã Thống Nhất,Xã,1339
112646,Xã Tiến Đức,Xã,1339
112625,Xã Văn Cẩm,Xã,1339
112673,Xã Văn Lang,Xã,1339
112523,Thị trấn An Bài,Thị trấn,1338
112472,Thị trấn Quỳnh Côi,Thị trấn,1338
112526,Xã An Ấp,Xã,1338
112502,Xã An Cầu,Xã,1338
112478,Xã An Đồng,Xã,1338
112571,Xã An Dục,Xã,1338
112490,Xã An Hiệp,Xã,1338
112475,Xã An Khê,Xã,1338
112550,Xã An Lễ,Xã,1338
112559,Xã An Mỹ,Xã,1338
112514,Xã An Ninh,Xã,1338
112538,Xã An Quí,Xã,1338
112499,Xã An Thái,Xã,1338
112541,Xã An Thanh,Xã,1338
112580,Xã An Tràng,Xã,1338
112565,Xã An Vinh,Xã,1338
112547,Xã An Vũ,Xã,1338
112574,Xã Đông Hải,Xã,1338
112583,Xã Đồng Tiến,Xã,1338
112556,Xã Quỳnh Bảo,Xã,1338
112544,Xã Quỳnh Châu,Xã,1338
112496,Xã Quỳnh Giao,Xã,1338
112520,Xã Quỳnh Hải,Xã,1338
112481,Xã Quỳnh Hoa,Xã,1338
112493,Xã Quỳnh Hoàng,Xã,1338
112529,Xã Quỳnh Hội,Xã,1338
112505,Xã Quỳnh Hồng,Xã,1338
112553,Xã Quỳnh Hưng,Xã,1338
112508,Xã Quỳnh Khê,Xã,1338
112484,Xã Quỳnh Lâm,Xã,1338
112511,Xã Quỳnh Minh,Xã,1338
112535,Xã Quỳnh Mỹ,Xã,1338
112517,Xã Quỳnh Ngọc,Xã,1338
112562,Xã Quỳnh Nguyên,Xã,1338
112532,Xã Quỳnh Sơn,Xã,1338
112487,Xã Quỳnh Thọ,Xã,1338
112577,Xã Quỳnh Trang,Xã,1338
112568,Xã Quỳnh Xá,Xã,1338
112436,Phường Bồ Xuyên,Phường,1336
112439,Phường Đề Thám,Phường,1336
112460,Phường Hoàng Diệu,Phường,1336
112442,Phường Kỳ Bá,Phường,1336
112433,Phường Lê Hồng Phong,Phường,1336
112448,Phường Phú Khánh,Phường,1336
112445,Phường Quang Trung,Phường,1336
112451,Phường Tiền Phong,Phường,1336
112452,Phường Trần Hưng Đạo,Phường,1336
112454,Phường Trần Lãm,Phường,1336
112457,Xã Đông Hòa,Xã,1336
112817,Xã Đông Mỹ,Xã,1336
112820,Xã Đông Thọ,Xã,1336
112463,Xã Phú Xuân,Xã,1336
113225,Xã Tân Bình,Xã,1336
112469,Xã Vũ Chính,Xã,1336
113084,Xã Vũ Đông,Xã,1336
113108,Xã Vũ Lạc,Xã,1336
112466,Xã Vũ Phúc,Xã,1336
112391,Thị trấn Trần Cao,Thị trấn,1333
112412,Xã Đình Cao,Xã,1333
112406,Xã Đoàn Đào,Xã,1333
112403,Xã Minh Hoàng,Xã,1333
112394,Xã Minh Tân,Xã,1333
112424,Xã Minh Tiến,Xã,1333
112427,Xã Nguyên Hòa,Xã,1333
112415,Xã Nhật Quang,Xã,1333
112397,Xã Phan Sào Nam,Xã,1333
112400,Xã Quang Hưng,Xã,1333
112421,Xã Tam Đa,Xã,1333
112418,Xã Tiền Tiến,Xã,1333
112409,Xã Tống Phan,Xã,1333
112430,Xã Tống Trân,Xã,1333
112337,Thị trấn Vương,Thị trấn,1332
112355,Xã An Viên,Xã,1332
112376,Xã Cương Chính,Xã,1332
112349,Xã Dị Chế,Xã,1332
112358,Xã Đức Thắng,Xã,1332
112364,Xã Hải Triều,Xã,1332
112340,Xã Hưng Đạo,Xã,1332
112352,Xã Lệ Xá,Xã,1332
112379,Xã Minh Phương,Xã,1332
112343,Xã Ngô Quyền,Xã,1332
112346,Xã Nhật Tân,Xã,1332
112370,Xã Thiện Phiến,Xã,1332
112367,Xã Thủ Sỹ,Xã,1332
112373,Xã Thụy Lôi,Xã,1332
112361,Xã Trung Dũng,Xã,1332
112280,Thị trấn Lương Bằng,Thị trấn,1331
112304,Xã Chính Nghĩa,Xã,1331
112298,Xã Đồng Thanh,Xã,1331
112316,Xã Đức Hợp,Xã,1331
112328,Xã Hiệp Cường,Xã,1331
112319,Xã Hùng An,Xã,1331
112313,Xã Mai Động,Xã,1331
112283,Xã Nghĩa Dân,Xã,1331
112322,Xã Ngọc Thanh,Xã,1331
112307,Xã Nhân La,Xã,1331
112292,Xã Phạm Ngũ Lão,Xã,1331
112310,Xã Phú Thịnh,Xã,1331
112301,Xã Song Mai,Xã,1331
112295,Xã Thọ Vinh,Xã,1331
112286,Xã Toàn Thắng,Xã,1331
112289,Xã Vĩnh Xá,Xã,1331
112325,Xã Vũ Xá,Xã,1331
112205,Thị trấn Khoái Châu,Thị trấn,1330
112229,Xã An Vĩ,Xã,1330
112235,Xã Bình Kiều,Xã,1330
112211,Xã Bình Minh,Xã,1330
112265,Xã Chí Tân,Xã,1330
112214,Xã Dạ Trạch,Xã,1330
112268,Xã Đại Hưng,Xã,1330
112262,Xã Đại Tập,Xã,1330
112238,Xã Dân Tiến,Xã,1330
112232,Xã Đông Kết,Xã,1330
112259,Xã Đông Ninh,Xã,1330
112208,Xã Đông Tảo,Xã,1330
112241,Xã Đồng Tiến,Xã,1330
112217,Xã Hàm Tử,Xã,1330
112244,Xã Hồng Tiến,Xã,1330
112250,Xã Liên Khê,Xã,1330
112277,Xã Nhuế Dương,Xã,1330
112220,Xã Ông Đình,Xã,1330
112253,Xã Phùng Hưng,Xã,1330
112247,Xã Tân Châu,Xã,1330
112223,Xã Tân Dân,Xã,1330
112274,Xã Thành Công,Xã,1330
112271,Xã Thuần Hưng,Xã,1330
112226,Xã Tứ Dân,Xã,1330
112256,Xã Việt Hòa,Xã,1330
112142,Thị trấn Ân Thi,Thị trấn,1329
112148,Xã Bắc Sơn,Xã,1329
112151,Xã Bãi Sậy,Xã,1329
112181,Xã Cẩm Ninh,Xã,1329
112187,Xã Đa Lộc,Xã,1329
112178,Xã Đặng Lễ,Xã,1329
112154,Xã Đào Dương,Xã,1329
112202,Xã Hạ Lễ,Xã,1329
112190,Xã Hồ Tùng Mậu,Xã,1329
112169,Xã Hoàng Hoa Thám,Xã,1329
112199,Xã Hồng Quang,Xã,1329
112196,Xã Hồng Vân,Xã,1329
112184,Xã Nguyễn Trãi,Xã,1329
112145,Xã Phù Ủng,Xã,1329
112172,Xã Quảng Lãng,Xã,1329
112163,Xã Quang Vinh,Xã,1329
112157,Xã Tân Phúc,Xã,1329
112193,Xã Tiền Phong,Xã,1329
112160,Xã Vân Du,Xã,1329
112175,Xã Văn Nhuệ,Xã,1329
112166,Xã Xuân Trúc,Xã,1329
112103,Thị trấn Bần Yên Nhân,Thị trấn,1328
112124,Xã Bạch Sam,Xã,1328
112109,Xã Cẩm Xá,Xã,1328
112121,Xã Dị Sử,Xã,1328
112112,Xã Dương Quang,Xã,1328
112115,Xã Hòa Phong,Xã,1328
112139,Xã Hưng Long,Xã,1328
112127,Xã Minh Đức,Xã,1328
112136,Xã Ngọc Lâm,Xã,1328
112118,Xã Nhân Hòa,Xã,1328
112106,Xã Phan Đình Phùng,Xã,1328
112130,Xã Phùng Chí Kiên,Xã,1328
112133,Xã Xuân Dục,Xã,1328
112052,Thị trấn Yên Mỹ,Thị trấn,1327
112061,Xã Đồng Than,Xã,1327
112055,Xã Giai Phạm,Xã,1327
112070,Xã Hoàn Long,Xã,1327
112067,Xã Liêu Xá,Xã,1327
112097,Xã Lý Thường Kiệt,Xã,1327
112091,Xã Minh Châu,Xã,1327
112058,Xã Nghĩa Hiệp,Xã,1327
112064,Xã Ngọc Long,Xã,1327
112073,Xã Tân Lập,Xã,1327
112100,Xã Tân Việt,Xã,1327
112076,Xã Thanh Long,Xã,1327
112085,Xã Trung Hòa,Xã,1327
112094,Xã Trung Hưng,Xã,1327
112082,Xã Việt Cường,Xã,1327
112088,Xã Yên Hòa,Xã,1327
112079,Xã Yên Phú,Xã,1327
112019,Thị trấn Văn Giang,Thị trấn,1326
112025,Xã Cửu Cao,Xã,1326
112040,Xã Liên Nghĩa,Xã,1326
112034,Xã Long Hưng,Xã,1326
112049,Xã Mễ Sở,Xã,1326
112031,Xã Nghĩa Trụ,Xã,1326
112028,Xã Phụng Công,Xã,1326
112043,Xã Tân Tiến,Xã,1326
112046,Xã Thắng Lợi,Xã,1326
112037,Xã Vĩnh Khúc,Xã,1326
112022,Xã Xuân Quan,Xã,1326
111986,Thị trấn Như Quỳnh,Thị trấn,1325
111992,Xã Chỉ Đạo,Xã,1325
111995,Xã Đại Đồng,Xã,1325
112004,Xã Đình Dù,Xã,1325
111989,Xã Lạc Đạo,Xã,1325
112016,Xã Lạc Hồng,Xã,1325
112010,Xã Lương Tài,Xã,1325
112007,Xã Minh Hải,Xã,1325
112001,Xã Tân Quang,Xã,1325
112013,Xã Trưng Trắc,Xã,1325
111998,Xã Việt Hưng,Xã,1325
111956,Phường An Tảo,Phường,1323
111953,Phường Hiến Nam,Phường,1323
111968,Phường Hồng Châu,Phường,1323
111950,Phường Lam Sơn,Phường,1323
111959,Phường Lê Lợi,Phường,1323
111962,Phường Minh Khai,Phường,1323
111965,Phường Quang Trung,Phường,1323
111983,Xã Bảo Khê,Xã,1323
112388,Xã Hoàng Hanh,Xã,1323
111977,Xã Hồng Nam,Xã,1323
112334,Xã Hùng Cường,Xã,1323
111974,Xã Liên Phương,Xã,1323
112331,Xã Phú Cường,Xã,1323
112382,Xã Phương Chiểu,Xã,1323
111980,Xã Quảng Châu,Xã,1323
112385,Xã Tân Hưng,Xã,1323
111971,Xã Trung Nghĩa,Xã,1323
111914,Thị trấn Cát Bà,Thị trấn,1317
111917,Thị trấn Cát Hải,Thị trấn,1317
111923,Xã Đồng Bài,Xã,1317
111935,Xã Gia Luận,Xã,1317
111938,Xã Hiền Hào,Xã,1317
111926,Xã Hoàng Châu,Xã,1317
111920,Xã Nghĩa Lộ,Xã,1317
111932,Xã Phù Long,Xã,1317
111941,Xã Trân Châu,Xã,1317
111929,Xã Văn Phong,Xã,1317
111944,Xã Việt Hải,Xã,1317
111947,Xã Xuân Đám,Xã,1317
111824,Thị trấn Vĩnh Bảo,Thị trấn,1316
111854,Xã An Hoà,Xã,1316
111902,Xã Cao Minh,Xã,1316
111905,Xã Cổ Am,Xã,1316
111899,Xã Cộng Hiền,Xã,1316
111875,Xã Đồng Minh,Xã,1316
111827,Xã Dũng Tiến,Xã,1316
111830,Xã Giang Biên,Xã,1316
111848,Xã Hiệp Hoà,Xã,1316
111890,Xã Hoà Bình,Xã,1316
111869,Xã Hưng Nhân,Xã,1316
111851,Xã Hùng Tiến,Xã,1316
111881,Xã Liên Am,Xã,1316
111884,Xã Lý Học,Xã,1316
111863,Xã Nhân Hoà,Xã,1316
111887,Xã Tam Cường,Xã,1316
111866,Xã Tam Đa,Xã,1316
111857,Xã Tân Hưng,Xã,1316
111860,Xã Tân Liên,Xã,1316
111833,Xã Thắng Thuỷ,Xã,1316
111878,Xã Thanh Lương,Xã,1316
111893,Xã Tiền Phong,Xã,1316
111911,Xã Trấn Dương,Xã,1316
111836,Xã Trung Lập,Xã,1316
111839,Xã Việt Tiến,Xã,1316
111842,Xã Vĩnh An,Xã,1316
111845,Xã Vĩnh Long,Xã,1316
111896,Xã Vĩnh Phong,Xã,1316
111872,Xã Vinh Quang,Xã,1316
111908,Xã Vĩnh Tiến,Xã,1316
111755,Thị trấn Tiên Lãng,Thị trấn,1315
111803,Xã Bắc Hưng,Xã,1315
111788,Xã Bạch Đằng,Xã,1315
111779,Xã Cấp Tiến,Xã,1315
111758,Xã Đại Thắng,Xã,1315
111785,Xã Đoàn Lập,Xã,1315
111815,Xã Đông Hưng,Xã,1315
111809,Xã Hùng Thắng,Xã,1315
111773,Xã Khởi Nghĩa,Xã,1315
111782,Xã Kiến Thiết,Xã,1315
111806,Xã Nam Hưng,Xã,1315
111791,Xã Quang Phục,Xã,1315
111770,Xã Quyết Tiến,Xã,1315
