DB16_ID,AS_ID,DB16_NAME,DB16_PREFIX,AS_NAME,AS_PREFIX,P_ID,PROVINCE_ID,P_NAME,NOTE
106769,3136,Cẩm Đông,Phường,Cẩm Đông,Phường,227,18,Cẩm Phả,1
106772,3138,Cẩm Phú,Phường,Cẩm Phú,Phường,227,18,Cẩm Phả,1
106775,3140,Cẩm Tây,Phường,Cẩm Tây,Phường,227,18,Cẩm Phả,1
106778,3150,Quang Hanh,Phường,Quang Hanh,Phường,227,18,Cẩm Phả,1
106781,3143,Cẩm Thịnh,Phường,Cẩm Thịnh,Phường,227,18,Cẩm Phả,1
106784,3144,Cẩm Thủy,Phường,Cẩm Thuỷ,Phường,227,18,Cẩm Phả,1.0
106787,3141,Cẩm Thạch,Phường,Cẩm Thạch,Phường,227,18,Cẩm Phả,1
106790,3142,Cẩm Thành,Phường,Cẩm Thành,Phường,227,18,Cẩm Phả,1
106793,3145,Cẩm Trung,Phường,Cẩm Trung,Phường,227,18,Cẩm Phả,1
106796,3135,Cẩm Bình,Phường,Cẩm Bình,Phường,227,18,Cẩm Phả,1
106799,3146,Cộng Hòa,Xã,Cộng Hoà,Xã,227,18,Cẩm Phả,1.0
106802,3137,Cẩm Hải,Xã,Cẩm Hải,Xã,227,18,Cẩm Phả,1
106805,3148,Dương Huy,Xã,Dương Huy,Xã,227,18,Cẩm Phả,1
107192,3151,Cô Tô,Thị trấn,Cô Tô,Thị trấn,228,18,Cô Tô,1
107195,3153,Đồng Tiến,Xã,Đồng Tiến,Xã,228,18,Cô Tô,1
107198,3154,Thanh Lân,Xã,Thanh Lân,Xã,228,18,Cô Tô,1
,3152,,,Đảo Trần,Xã,228,18,Cô Tô,
106895,3156,Đầm Hà,Thị trấn,Đầm Hà,Thị trấn,229,18,Đầm Hà,1
106898,3160,Quảng Lâm,Xã,Quảng Lâm,Xã,229,18,Đầm Hà,1
106901,3159,Quảng An,Xã,Quảng An,Xã,229,18,Đầm Hà,1
106904,3163,Tân Bình,Xã,Tân Bình,Xã,229,18,Đầm Hà,1
106907,3161,Quảng Lợi,Xã,Quảng Lợi,Xã,229,18,Đầm Hà,1
106910,3158,Dực Yên,Xã,Dực Yên,Xã,229,18,Đầm Hà,1
106913,3162,Quảng Tân,Xã,Quảng Tân,Xã,229,18,Đầm Hà,1
106916,3156,Đầm Hà,Xã,Đầm Hà,Thị trấn,229,18,Đầm Hà,Sai prefix
106917,3164,Tân Lập,Xã,Tân Lập,Xã,229,18,Đầm Hà,1
106919,3155,Đại Bình,Xã,Đại Bình,Xã,229,18,Đầm Hà,1
,3157,,,Đầm Hà,Xã,229,18,Đầm Hà,
107069,3176,Mạo Khê,Phường,Mạo Khê,Thị trấn,230,18,Đông Triều,Sai prefix
107072,3168,Đông Triều,Phường,Đông Triều,Thị trấn,230,18,Đông Triều,Sai prefix
107075,3165,An Sinh,Xã,An Sinh,Xã,230,18,Đông Triều,1
107078,3181,Tràng Lương,Xã,Tràng Lương,Xã,230,18,Đông Triều,1
107081,3167,Bình Khê,Xã,Bình Khê,Xã,230,18,Đông Triều,1
107084,3182,Việt Dân,Xã,Việt Dân,Xã,230,18,Đông Triều,1
107087,3178,Tân Việt,Xã,Tân Việt,Xã,230,18,Đông Triều,1
107090,3166,Bình Dương,Xã,Bình Dương,Xã,230,18,Đông Triều,1
107093,3169,Đức Chính,Phường,Đức Chính,Xã,230,18,Đông Triều,Sai prefix
107096,3180,Tràng An,Xã,Tràng An,Xã,230,18,Đông Triều,1
107099,3177,Nguyễn Huệ,Xã,Nguyễn Huệ,Xã,230,18,Đông Triều,1
107102,3179,Thủy An,Xã,Thủy An,Xã,230,18,Đông Triều,1
107105,3183,Xuân Sơn,Phường,Xuân Sơn,Xã,230,18,Đông Triều,Sai prefix
107108,3173,Hồng Thái Tây,Xã,Hồng Thái Tây,Xã,230,18,Đông Triều,1
107111,3172,Hồng Thái Đông,Xã,Hồng Thái Đông,Xã,230,18,Đông Triều,1
107114,3170,Hoàng Quế,Xã,Hoàng Quế,Xã,230,18,Đông Triều,1
107117,3185,Yên Thọ,Xã,Yên Thọ,Xã,230,18,Đông Triều,1
107120,3171,Hồng Phong,Xã,Hồng Phong,Xã,230,18,Đông Triều,1
107123,3175,Kim Sơn,Phường,Kim Sơn,Xã,230,18,Đông Triều,Sai prefix
107126,3174,Hưng Đạo,Phường,Hưng Đạo,Xã,230,18,Đông Triều,Sai prefix
107129,3184,Yên Đức,Xã,Yên Đức,Xã,230,18,Đông Triều,1
106649,3192,Hà Khánh,Phường,Hà Khánh,Phường,231,18,Hạ Long,1
106652,3195,Hà Phong,Phường,Hà Phong,Phường,231,18,Hạ Long,1
106655,3193,Hà Khẩu,Phường,Hà Khẩu,Phường,231,18,Hạ Long,1
106658,3189,Cao Xanh,Phường,Cao Xanh,Phường,231,18,Hạ Long,1
106661,3191,Giếng Đáy,Phường,Giếng Đáy,Phường,231,18,Hạ Long,1
106664,3197,Hà Tu,Phường,Hà Tu,Phường,231,18,Hạ Long,1
106667,3196,Hà Trung,Phường,Hà Trung,Phường,231,18,Hạ Long,1
106670,3194,Hà Lầm,Phường,Hà Lầm,Phường,231,18,Hạ Long,1
106673,3187,Bãi Cháy,Phường,Bãi Cháy,Phường,231,18,Hạ Long,1
106676,3188,Cao Thắng,Phường,Cao Thắng,Phường,231,18,Hạ Long,1
106679,3201,Hùng Thắng,Phường,Hùng Thắng,Phường,231,18,Hạ Long,1
106682,3205,Yết Kiêu,Phường,Yết Kiêu,Phường,231,18,Hạ Long,1
106685,3202,Trần Hưng Đạo,Phường,Trần Hưng Đạo,Phường,231,18,Hạ Long,1
106688,3200,Hồng Hải,Phường,Hồng Hải,Phường,231,18,Hạ Long,1
106691,3198,Hồng Gai,Phường,Hồng Gai,Phường,231,18,Hạ Long,1
106694,3186,Bạch Đằng,Phường,Bạch Đằng,Phường,231,18,Hạ Long,1
106697,3199,Hồng Hà,Phường,Hồng Hà,Phường,231,18,Hạ Long,1
106700,3203,Tuần Châu,Phường,Tuần Châu,Phường,231,18,Hạ Long,1
106703,3204,Việt Hưng,Phường,Việt Hưng,Phường,231,18,Hạ Long,1
106706,3190,Đại Yên,Phường,Đại Yên,Phường,231,18,Hạ Long,1
106922,3213,Quảng Hà,Thị trấn,Quảng Hà,Thị trấn,232,18,Hải Hà,1
106925,3212,Quảng Đức,Xã,Quảng Đức,Xã,232,18,Hải Hà,1
106928,3217,Quảng Sơn,Xã,Quảng Sơn,Xã,232,18,Hải Hà,1
106931,3219,Quảng Thành,Xã,Quảng Thành,Xã,232,18,Hải Hà,1
106934,3218,Quảng Thắng,Xã,Quảng Thắng,Xã,232,18,Hải Hà,1
106937,3220,Quảng Thịnh,Xã,Quảng Thịnh,Xã,232,18,Hải Hà,1
106940,3215,Quảng Minh,Xã,Quảng Minh,Xã,232,18,Hải Hà,1
106943,3210,Quảng Chính,Xã,Quảng Chính,Xã,232,18,Hải Hà,1
106946,3214,Quảng Long,Xã,Quảng Long,Xã,232,18,Hải Hà,1
106949,3208,Đường Hoa,Xã,Đường Hoa,Xã,232,18,Hải Hà,1
106952,3216,Quảng Phong,Xã,Quảng Phong,Xã,232,18,Hải Hà,1
106955,3221,Quảng Trung,Xã,Quảng Trung,Xã,232,18,Hải Hà,1
106958,3209,Phú Hải,Xã,Phú Hải,Xã,232,18,Hải Hà,1
106961,3211,Quảng Điền,Xã,Quảng Điền,Xã,232,18,Hải Hà,1
106964,3222,Tiến Tới,Xã,Tiến Tới,Xã,232,18,Hải Hà,1
106967,3206,Cái Chiên,Xã,Cái Chiên,Xã,232,18,Hải Hà,1
,3207,,,Đảo Cái Chiên,Xã,232,18,Hải Hà,
107030,3234,Trới,Thị trấn,Trới,Thị trấn,233,18,Hoành Bồ,1
107033,3228,Kỳ Thượng,Xã,Kỳ Thượng,Xã,233,18,Hoành Bồ,1
107036,3226,Đồng Sơn,Xã,Đồng Sơn,Xã,233,18,Hoành Bồ,1
107039,3232,Tân Dân,Xã,Tân Dân,Xã,233,18,Hoành Bồ,1
107042,3225,Đồng Lâm,Xã,Đồng Lâm,Xã,233,18,Hoành Bồ,1
107045,3227,Hòa Bình,Xã,Hoà Bình,Xã,233,18,Hoành Bồ,1.0
107048,3235,Vũ Oai,Xã,Vũ Oai,Xã,233,18,Hoành Bồ,1
107051,3224,Dân Chủ,Xã,Dân Chủ,Xã,233,18,Hoành Bồ,1
107054,3230,Quảng La,Xã,Quảng La,Xã,233,18,Hoành Bồ,1
107057,3223,Bằng Cả,Xã,Bằng Cả,Xã,233,18,Hoành Bồ,1
107060,3233,Thống Nhất,Xã,Thống Nhất,Xã,233,18,Hoành Bồ,1
107063,3231,Sơn Dương,Xã,Sơn Dương,Xã,233,18,Hoành Bồ,1
107066,3229,Lê Lợi,Xã,Lê Lợi,Xã,233,18,Hoành Bồ,1
106709,3245,Ka Long,Phường,Ka Long,Phường,234,18,Móng Cái,1
106712,3249,Trần Phú,Phường,Trần Phú,Phường,234,18,Móng Cái,1
106715,3246,Ninh Dương,Phường,Ninh Dương,Phường,234,18,Móng Cái,1
106718,3244,Hoà Lạc,Phường,Hòa Lạc,Phường,234,18,Móng Cái,1.0
106721,3248,Trà Cổ,Phường,Trà Cổ,Phường,234,18,Móng Cái,1
106724,3240,Hải Sơn,Xã,Hải Sơn,Xã,234,18,Móng Cái,1
106727,3236,Bắc Sơn,Xã,Bắc Sơn,Xã,234,18,Móng Cái,1
106730,3238,Hải Đông,Xã,Hải Đông,Xã,234,18,Móng Cái,1
106733,3241,Hải Tiến,Xã,Hải Tiến,Xã,234,18,Móng Cái,1
106736,3243,Hải Yên,Phường,Hải Yên,Phường,234,18,Móng Cái,1
106739,3247,Quảng Nghĩa,Xã,Quảng Nghĩa,Xã,234,18,Móng Cái,1
106742,3239,Hải Hoà,Phường,Hải Hòa,Phường,234,18,Móng Cái,1.0
106745,3242,Hải Xuân,Xã,Hải Xuân,Xã,234,18,Móng Cái,1
106748,3250,Vạn Ninh,Xã,Vạn Ninh,Xã,234,18,Móng Cái,1
106751,3237,Bình Ngọc,Phường,Bình Ngọc,Phường,234,18,Móng Cái,1
106754,3252,Vĩnh Trung,Xã,Vĩnh Trung,Xã,234,18,Móng Cái,1
106757,3251,Vĩnh Thực,Xã,Vĩnh Thực,Xã,234,18,Móng Cái,1
107132,3265,Quảng Yên,Phường,Quảng Yên,Phường,235,18,Quảng Yên,1
107135,3255,Đông Mai,Phường,Đông Mai,Phường,235,18,Quảng Yên,1
107138,3261,Minh Thành,Phường,Minh Thành,Phường,235,18,Quảng Yên,1
107144,3266,Sông Khoai,Xã,Sông Khoai,Xã,235,18,Quảng Yên,1
107147,3257,Hiệp Hòa,Xã,Hiệp Hòa,Xã,235,18,Quảng Yên,1
107150,3254,Cộng Hòa,Phường,Cộng Hòa,Phường,235,18,Quảng Yên,1
107153,3268,Tiền An,Xã,Tiền An,Xã,235,18,Quảng Yên,1
107156,3258,Hoàng Tân,Xã,Hoàng Tân,Xã,235,18,Quảng Yên,1
107159,3267,Tân An,Phường,Tân An,Phường,235,18,Quảng Yên,1
107162,3270,Yên Giang,Phường,Yên Giang,Phường,235,18,Quảng Yên,1
107165,3262,Nam Hoà,Phường,Nam Hòa,Phường,235,18,Quảng Yên,1.0
107168,3256,Hà An,Phường,Hà An,Phường,235,18,Quảng Yên,1
107171,3253,Cẩm La,Xã,Cẩm La,Xã,235,18,Quảng Yên,1
107174,3264,Phong Hải,Phường,Phong Hải,Phường,235,18,Quảng Yên,1
107177,3271,Yên Hải,Phường,Yên Hải,Phường,235,18,Quảng Yên,1
107180,3259,Liên Hòa,Xã,Liên Hòa,Xã,235,18,Quảng Yên,1
107183,3263,Phong Cốc,Phường,Phong Cốc,Phường,235,18,Quảng Yên,1
107186,3260,Liên Vị,Xã,Liên Vị,Xã,235,18,Quảng Yên,1
107189,3269,Tiền Phong,Xã,Tiền Phong,Xã,235,18,Quảng Yên,1
106862,3282,Tiên Yên,Thị trấn,Tiên Yên,Thị trấn,236,18,Tiên Yên,1
106865,3278,Hà Lâu,Xã,Hà Lâu,Xã,236,18,Tiên Yên,1
106868,3272,Đại Dực,Xã,Đại Dực,Xã,236,18,Tiên Yên,1
106869,3273,Đại Thành,Xã,Đại Thành,Xã,236,18,Tiên Yên,1
106871,3280,Phong Dụ,Xã,Phong Dụ,Xã,236,18,Tiên Yên,1
106874,3274,Điền Xá,Xã,Điền Xá,Xã,236,18,Tiên Yên,1
106877,3276,Đông Ngũ,Xã,Đông Ngũ,Xã,236,18,Tiên Yên,1
106880,3283,Yên Than,Xã,Yên Than,Xã,236,18,Tiên Yên,1
106883,3275,Đông Hải,Xã,Đông Hải,Xã,236,18,Tiên Yên,1
106886,3279,Hải Lạng,Xã,Hải Lạng,Xã,236,18,Tiên Yên,1
106889,3281,Tiên Lãng,Xã,Tiên Lãng,Xã,236,18,Tiên Yên,1
106892,3277,Đồng Rui,Xã,Đồng Rui,Xã,236,18,Tiên Yên,1
106808,3293,Vàng Danh,Phường,Vàng Danh,Phường,237,18,Uông Bí,1
106811,3290,Thanh Sơn,Phường,Thanh Sơn,Phường,237,18,Uông Bí,1
106814,3284,Bắc Sơn,Phường,Bắc Sơn,Phường,237,18,Uông Bí,1
106817,3289,Quang Trung,Phường,Quang Trung,Phường,237,18,Uông Bí,1
106820,3292,Trưng Vương,Phường,Trưng Vương,Phường,237,18,Uông Bí,1
106823,3286,Nam Khê,Phường,Nam Khê,Phường,237,18,Uông Bí,1
106826,3294,Yên Thanh,Phường,Yên Thanh,Phường,237,18,Uông Bí,1
106829,3291,Thượng Yên Công,Xã,Thượng Yên Công,Xã,237,18,Uông Bí,1
106832,3287,Phương Đông,Phường,Phương Đông,Phường,237,18,Uông Bí,1
106835,3288,Phương Nam,Phường,Phương Nam,Phường,237,18,Uông Bí,1
107141,3285,Điền Công,Xã,Điền Công,Xã,237,18,Uông Bí,1
106994,3297,Cái Rồng,Thị trấn,Cái Rồng,Thị trấn,238,18,Vân Đồn,1
106997,3298,Đài Xuyên,Xã,Đài Xuyên,Xã,238,18,Vân Đồn,1
107000,3296,Bình Dân,Xã,Bình Dân,Xã,238,18,Vân Đồn,1
107003,3306,Vạn Yên,Xã,Vạn Yên,Xã,238,18,Vân Đồn,1
107006,3302,Minh Châu,Xã,Minh Châu,Xã,238,18,Vân Đồn,1
107009,3299,Đoàn Kết,Xã,Đoàn Kết,Xã,238,18,Vân Đồn,1
107012,3301,Hạ Long,Xã,Hạ Long,Xã,238,18,Vân Đồn,1
107015,3300,Đông Xá,Xã,Đông Xá,Xã,238,18,Vân Đồn,1
107018,3295,Bản Sen,Xã,Bản Sen,Xã,238,18,Vân Đồn,1
107021,3305,Thắng Lợi,Xã,Thắng Lợi,Xã,238,18,Vân Đồn,1
107024,3304,Quan Lạn,Xã,Quan Lạn,Xã,238,18,Vân Đồn,1
107027,3303,Ngọc Vừng,Xã,Ngọc Vừng,Xã,238,18,Vân Đồn,1
119597,9375,Cam Lộ,Thị trấn,Cam Lộ,Thị trấn,589,51,Cam Lộ,1
119600,9380,Cam Tuyền,Xã,Cam Tuyền,Xã,589,51,Cam Lộ,1
119603,9372,Cam An,Xã,Cam An,Xã,589,51,Cam Lộ,1
119606,9379,Cam Thủy,Xã,Cam Thủy,Xã,589,51,Cam Lộ,1
119609,9377,Cam Thanh,Xã,Cam Thanh,Xã,589,51,Cam Lộ,1
119612,9378,Cam Thành,Xã,Cam Thành,Xã,589,51,Cam Lộ,1
119615,9374,Cam Hiếu,Xã,Cam Hiếu,Xã,589,51,Cam Lộ,1
119618,9373,Cam Chính,Xã,Cam Chính,Xã,589,51,Cam Lộ,1
119621,9376,Cam Nghĩa,Xã,Cam Nghĩa,Xã,589,51,Cam Lộ,1
119555,9390,Krông Klang,Thị trấn,Krông Klang,Thị trấn,590,51,Đa Krông,1
119558,9391,Mò Ó,Xã,Mò Ó,Xã,590,51,Đa Krông,1
119561,9389,Hướng Hiệp,Xã,Hướng Hiệp,Xã,590,51,Đa Krông,1
119564,9386,Đa Krông,Xã,Đa Krông,Xã,590,51,Đa Krông,1
119567,9394,Triệu Nguyên,Xã,Triệu Nguyên,Xã,590,51,Đa Krông,1
119570,9384,Ba Lòng,Xã,Ba Lòng,Xã,590,51,Đa Krông,1
119573,9387,Hải Phúc,Xã,Hải Phúc,Xã,590,51,Đa Krông,1
119576,9385,Ba Nang,Xã,Ba Nang,Xã,590,51,Đa Krông,1
119579,9392,Tà Long,Xã,Tà Long,Xã,590,51,Đa Krông,1
119582,9388,Húc Nghì,Xã,Húc Nghì,Xã,590,51,Đa Krông,1
119585,9383,A Vao,Xã,A Vao,Xã,590,51,Đa Krông,1
119588,9393,Tà Rụt,Xã,Tà Rụt,Xã,590,51,Đa Krông,1
119591,9381,A Bung,Xã,A Bung,Xã,590,51,Đa Krông,1
119594,9382,A Ngo,Xã,A Ngo,Xã,590,51,Đa Krông,1
119330,9400,Đông Giang,Phường,Đông Giang,Phường,592,51,Đông Hà,1
119333,9395,1,Phường,1,Phường,592,51,Đông Hà,1
119336,9401,Đông Lễ,Phường,Đông Lễ,Phường,592,51,Đông Hà,1
119339,9403,Đông Thanh,Phường,Đông Thanh,Phường,592,51,Đông Hà,1
119342,9396,2,Phường,2,Phường,592,51,Đông Hà,1
119345,9398,4,Phường,4,Phường,592,51,Đông Hà,1
119348,9399,5,Phường,5,Phường,592,51,Đông Hà,1
119351,9402,Đông Lương,Phường,Đông Lương,Phường,592,51,Đông Hà,1
119354,9397,3,Phường,3,Phường,592,51,Đông Hà,1
119495,9410,Gio Linh,Thị trấn,Gio Linh,Thị trấn,593,51,Gio Linh,1
119496,9404,Cửa Việt,Thị trấn,Cửa Việt,Thị trấn,593,51,Gio Linh,1
119498,9421,Trung Giang,Xã,Trung Giang,Xã,593,51,Gio Linh,1
119501,9422,Trung Hải,Xã,Trung Hải,Xã,593,51,Gio Linh,1
119504,9423,Trung Sơn,Xã,Trung Sơn,Xã,593,51,Gio Linh,1
119507,9413,Gio Phong,Xã,Gio Phong,Xã,593,51,Gio Linh,1
119510,9412,Gio Mỹ,Xã,Gio Mỹ,Xã,593,51,Gio Linh,1
119513,9424,Vĩnh Trường,Xã,Vĩnh Trường,Xã,593,51,Gio Linh,1
119516,9406,Gio Bình,Xã,Gio Bình,Xã,593,51,Gio Linh,1
119519,9408,Gio Hải,Xã,Gio Hải,Xã,593,51,Gio Linh,1
119522,9405,Gio An,Xã,Gio An,Xã,593,51,Gio Linh,1
119525,9407,Gio Châu,Xã,Gio Châu,Xã,593,51,Gio Linh,1
119528,9416,Gio Thành,Xã,Gio Thành,Xã,593,51,Gio Linh,1
119531,9417,Gio Việt,Xã,Gio Việt,Xã,593,51,Gio Linh,1
119534,9420,Linh Thượng,Xã,Linh Thượng,Xã,593,51,Gio Linh,1
119537,9415,Gio Sơn,Xã,Gio Sơn,Xã,593,51,Gio Linh,1
119540,9409,Gio Hòa,Xã,Gio Hòa,Xã,593,51,Gio Linh,1
119543,9411,Gio Mai,Xã,Gio Mai,Xã,593,51,Gio Linh,1
119546,9418,Hải Thái,Xã,Hải Thái,Xã,593,51,Gio Linh,1
119549,9419,Linh Hải,Xã,Linh Hải,Xã,593,51,Gio Linh,1
119552,9414,Gio Quang,Xã,Gio Quang,Xã,593,51,Gio Linh,1
119681,9432,Hải Lăng,Thị trấn,Hải Lăng,Thị trấn,594,51,Hải Lăng,1
119684,9425,Hải An,Xã,Hải An,Xã,594,51,Hải Lăng,1
119687,9426,Hải Ba,Xã,Hải Ba,Xã,594,51,Hải Lăng,1
119690,9444,Hải Xuân,Xã,Hải Xuân,Xã,594,51,Hải Lăng,1
119693,9435,Hải Quy,Xã,Hải Quy,Xã,594,51,Hải Lăng,1
119696,9434,Hải Quế,Xã,Hải Quế,Xã,594,51,Hải Lăng,1
119699,9443,Hải Vĩnh,Xã,Hải Vĩnh,Xã,594,51,Hải Lăng,1
119702,9433,Hải Phú,Xã,Hải Phú,Xã,594,51,Hải Lăng,1
119708,9441,Hải Thượng,Xã,Hải Thượng,Xã,594,51,Hải Lăng,1
119711,9428,Hải Dương,Xã,Hải Dương,Xã,594,51,Hải Lăng,1
119714,9439,Hải Thiện,Xã,Hải Thiện,Xã,594,51,Hải Lăng,1
119717,9431,Hải Lâm,Xã,Hải Lâm,Xã,594,51,Hải Lăng,1
119720,9438,Hải Thành,Xã,Hải Thành,Xã,594,51,Hải Lăng,1
119723,9429,Hải Hòa,Xã,Hải Hòa,Xã,594,51,Hải Lăng,1
119726,9437,Hải Tân,Xã,Hải Tân,Xã,594,51,Hải Lăng,1
119729,9442,Hải Trường,Xã,Hải Trường,Xã,594,51,Hải Lăng,1
119732,9440,Hải Thọ,Xã,Hải Thọ,Xã,594,51,Hải Lăng,1
119735,9436,Hải Sơn,Xã,Hải Sơn,Xã,594,51,Hải Lăng,1
119738,9427,Hải Chánh,Xã,Hải Chánh,Xã,594,51,Hải Lăng,1
119741,9430,Hải Khê,Xã,Hải Khê,Xã,594,51,Hải Lăng,1
119429,9457,Khe Sanh,Thị trấn,Khe Sanh,Thị trấn,595,51,Hướng Hóa,1
119432,9458,Lao Bảo,Thị trấn,Lao Bảo,Thị trấn,595,51,Hướng Hóa,1
119435,9450,Hướng Lập,Xã,Hướng Lập,Xã,595,51,Hướng Hóa,1
119438,9456,Hướng Việt,Xã,Hướng Việt,Xã,595,51,Hướng Hóa,1
119441,9453,Hướng Phùng,Xã,Hướng Phùng,Xã,595,51,Hướng Hóa,1
119444,9454,Hướng Sơn,Xã,Hướng Sơn,Xã,595,51,Hướng Hóa,1
119447,9451,Hướng Linh,Xã,Hướng Linh,Xã,595,51,Hướng Hóa,1
119450,9459,Tân Hợp,Xã,Tân Hợp,Xã,595,51,Hướng Hóa,1
119453,9455,Hướng Tân,Xã,Hướng Tân,Xã,595,51,Hướng Hóa,1
119456,9463,Tân Thành,Xã,Tân Thành,Xã,595,51,Hướng Hóa,1
119459,9462,Tân Long,Xã,Tân Long,Xã,595,51,Hướng Hóa,1
119462,9460,Tân Lập,Xã,Tân Lập,Xã,595,51,Hướng Hóa,1
119465,9461,Tân Liên,Xã,Tân Liên,Xã,595,51,Hướng Hóa,1
119468,9449,Húc,Xã,Húc,Xã,595,51,Hướng Hóa,1
119471,9465,Thuận,Xã,Thuận,Xã,595,51,Hướng Hóa,1
119474,9452,Hướng Lộc,Xã,Hướng Lộc,Xã,595,51,Hướng Hóa,1
119477,9448,Ba Tầng,Xã,Ba Tầng,Xã,595,51,Hướng Hóa,1
119480,9464,Thanh,Xã,Thanh,Xã,595,51,Hướng Hóa,1
119483,9445, A Dơi,Xã,A Dơi,Xã,595,51,Hướng Hóa,1.0
119486,9447,A Xing,Xã,A Xing,Xã,595,51,Hướng Hóa,1
119489,9446,A Túc,Xã,A Túc,Xã,595,51,Hướng Hóa,1
119492,9466,Xy,Xã,Xy,Xã,595,51,Hướng Hóa,1
119357,9467,1,Phường,1,Phường,596,51,Quảng Trị,1
119358,9470,An Đôn,Phường,An Đôn,Phường,596,51,Quảng Trị,1
119360,9468,2,Phường,2,Phường,596,51,Quảng Trị,1
119361,9469,3,Phường,3,Phường,596,51,Quảng Trị,1
119705,9471,Hải Lệ,Xã,Hải Lệ,Xã,596,51,Quảng Trị,1
119624,9472,Thị Trấn Ái Tử,Thị trấn,Ái Tử,Thị trấn,597,51,Triệu Phong,1.0
119627,9474,Triệu An,Xã,Triệu An,Xã,597,51,Triệu Phong,1
119630,9490,Triệu Vân,Xã,Triệu Vân,Xã,597,51,Triệu Phong,1
119633,9482,Triệu Phước,Xã,Triệu Phước,Xã,597,51,Triệu Phong,1
119636,9476,Triệu Độ,Xã,Triệu Độ,Xã,597,51,Triệu Phong,1
119639,9488,Triệu Trạch,Xã,Triệu Trạch,Xã,597,51,Triệu Phong,1
119642,9486,Triệu Thuận,Xã,Triệu Thuận,Xã,597,51,Triệu Phong,1
119645,9475,Triệu Đại,Xã,Triệu Đại,Xã,597,51,Triệu Phong,1
119648,9479,Triệu Hòa,Xã,Triệu Hòa,Xã,597,51,Triệu Phong,1
119651,9480,Triệu Lăng,Xã,Triệu Lăng,Xã,597,51,Triệu Phong,1
119654,9483,Triệu Sơn,Xã,Triệu Sơn,Xã,597,51,Triệu Phong,1
119657,9481,Triệu Long,Xã,Triệu Long,Xã,597,51,Triệu Phong,1
119660,9484,Triệu Tài,Xã,Triệu Tài,Xã,597,51,Triệu Phong,1
119663,9477,Triệu Đông,Xã,Triệu Đông,Xã,597,51,Triệu Phong,1
119666,9489,Triệu Trung,Xã,Triệu Trung,Xã,597,51,Triệu Phong,1
119669,9473,Triệu Ái,Xã,Triệu Ái,Xã,597,51,Triệu Phong,1
119672,9487,Triệu Thượng,Xã,Triệu Thượng,Xã,597,51,Triệu Phong,1
119675,9478,Triệu Giang,Xã,Triệu Giang,Xã,597,51,Triệu Phong,1
119678,9485,Triệu Thành,Xã,Triệu Thành,Xã,597,51,Triệu Phong,1
119363,9493,Hồ Xá,Thị trấn,Hồ Xá,Thị trấn,598,51,Vĩnh Linh,1
119366,9491,Bến Quan,Thị trấn,Bến Quan,Thị trấn,598,51,Vĩnh Linh,1
119369,9508,Vĩnh Thái,Xã,Vĩnh Thái,Xã,598,51,Vĩnh Linh,1
119372,9512,Vĩnh Tú,Xã,Vĩnh Tú,Xã,598,51,Vĩnh Linh,1
119375,9494,Vĩnh Chấp,Xã,Vĩnh Chấp,Xã,598,51,Vĩnh Linh,1
119378,9511,Vĩnh Trung,Xã,Vĩnh Trung,Xã,598,51,Vĩnh Linh,1
119381,9500,Vĩnh Kim,Xã,Vĩnh Kim,Xã,598,51,Vĩnh Linh,1
119384,9507,Vĩnh Thạch,Xã,Vĩnh Thạch,Xã,598,51,Vĩnh Linh,1
119387,9502,Vĩnh Long,Xã,Vĩnh Long,Xã,598,51,Vĩnh Linh,1
119390,9503,Vĩnh Nam,Xã,Vĩnh Nam,Xã,598,51,Vĩnh Linh,1
119393,9499,Vĩnh Khê,Xã,Vĩnh Khê,Xã,598,51,Vĩnh Linh,1
119396,9498,Vĩnh Hòa,Xã,Vĩnh Hòa,Xã,598,51,Vĩnh Linh,1
119399,9497,Vĩnh Hiền,Xã,Vĩnh Hiền,Xã,598,51,Vĩnh Linh,1
119402,9510,Vĩnh Thủy,Xã,Vĩnh Thủy,Xã,598,51,Vĩnh Linh,1
119405,9501,Vĩnh Lâm,Xã,Vĩnh Lâm,Xã,598,51,Vĩnh Linh,1
119408,9509,Vĩnh Thành,Xã,Vĩnh Thành,Xã,598,51,Vĩnh Linh,1
119411,9506,Vĩnh Tân,Xã,Vĩnh Tân,Xã,598,51,Vĩnh Linh,1
119414,9492,Cửa Tùng,Thị trấn,Cửa Tùng,Thị trấn,598,51,Vĩnh Linh,1
119417,9496,Vĩnh Hà,Xã,Vĩnh Hà,Xã,598,51,Vĩnh Linh,1
119420,9505,Vĩnh Sơn,Xã,Vĩnh Sơn,Xã,598,51,Vĩnh Linh,1
119423,9495,Vĩnh Giang,Xã,Vĩnh Giang,Xã,598,51,Vĩnh Linh,1
119426,9504,Vĩnh Ô,Xã,Vĩnh Ô,Xã,598,51,Vĩnh Linh,1
131569,8998,Châu Thành,Thị trấn,Châu Thành,Thị trấn,560,48,Châu Thành,1
131570,8999,Hồ Đắc Kiện,Xã,Hồ Đắc Kiện,Xã,560,48,Châu Thành,1
131573,9000,Phú Tâm,Xã,Phú Tâm,Xã,560,48,Châu Thành,1
131576,9003,Thuận Hòa,Xã,Thuận Hòa,Xã,560,48,Châu Thành,1
131582,9001,Phú Tân,Xã,Phú Tân,Xã,560,48,Châu Thành,1
