DB16_ID,AS_ID,DB16_NAME,AS_NAME,PREFIX,P_ID,P_NAME,NOTE
106352,10547,Xã Tân Lập,Tân Lập,Xã,667,Bắc Sơn,1
106355,10554,Xã Vũ Sơn,Vũ Sơn,Xã,667,Bắc Sơn,1
106358,10538,Xã Chiêu Vũ,Chiêu Vũ,Xã,667,Bắc Sơn,1
106361,10546,Xã Tân Hương,Tân Hương,Xã,667,Bắc Sơn,1
106364,10537,Xã Chiến Thắng,Chiến Thắng,Xã,667,Bắc Sơn,1
106367,10552,Xã Vũ Lăng,Vũ Lăng,Xã,667,Bắc Sơn,1
106370,10550,Xã Trấn Yên,Trấn Yên,Xã,667,Bắc Sơn,1
106373,10553,Xã Vũ Lễ,Vũ Lễ,Xã,667,Bắc Sơn,1
106376,10543,Xã Nhất Hòa,Nhất Hòa,Xã,667,Bắc Sơn,1
106379,10548,Xã Tân Thành,Tân Thành,Xã,667,Bắc Sơn,1
106382,10544,Xã Nhất Tiến,Nhất Tiến,Xã,667,Bắc Sơn,1
,10554,,Vũ Sơn,Xã,667,Bắc Sơn,
106064,10555,Thị trấn Bình Gia,Bình Gia,Thị trấn,668,Bình Gia,1
106067,10562,Xã Hưng Đạo,Hưng Đạo,Xã,668,Bình Gia,1
106070,10573,Xã Vĩnh Yên,Vĩnh Yên,Xã,668,Bình Gia,1
106073,10558,Xã Hoa Thám,Hoa Thám,Xã,668,Bình Gia,1
106076,10566,Xã Quý Hòa,Quý Hòa,Xã,668,Bình Gia,1
106079,10560,Xã Hồng Phong,Hồng Phong,Xã,668,Bình Gia,1
106082,10574,Xã Yên Lỗ,Yên Lỗ,Xã,668,Bình Gia,1
106085,10569,Xã Thiện Hòa,Thiện Hòa,Xã,668,Bình Gia,1
106088,10565,Xã Quang Trung,Quang Trung,Xã,668,Bình Gia,1
106091,10571,Xã Thiện Thuật,Thiện Thuật,Xã,668,Bình Gia,1
106094,10563,Xã Minh Khai,Minh Khai,Xã,668,Bình Gia,1
106097,10570,Xã Thiện Long,Thiện Long,Xã,668,Bình Gia,1
106100,10559,Xã Hoàng Văn Thụ,Hoàng Văn Thụ,Xã,668,Bình Gia,1
106103,10557,Xã Hòa Bình,Hòa Bình,Xã,668,Bình Gia,1
106106,10564,Xã Mông Ân,Mông Ân,Xã,668,Bình Gia,1
106109,10567,Xã Tân Hòa,Tân Hòa,Xã,668,Bình Gia,1
106112,10572,Xã Tô Hiệu,Tô Hiệu,Xã,668,Bình Gia,1
106115,10561,Xã Hồng Thái,Hồng Thái,Xã,668,Bình Gia,1
106118,10556,Xã Bình La,Bình La,Xã,668,Bình Gia,1
106121,10568,Xã Tân Văn,Tân Văn,Xã,668,Bình Gia,1
106184,10580,Thị trấn Đồng Đăng,Đồng Đăng,Thị trấn,669,Cao Lộc,1
106187,10578,Thị trấn Cao Lộc,Cao Lộc,Thị trấn,669,Cao Lộc,1
106190,10575,Xã Bảo Lâm,Bảo Lâm,Xã,669,Cao Lộc,1
106193,10593,Xã Thanh Lòa,Thanh Lòa,Xã,669,Cao Lộc,1
106196,10577,Xã Cao Lâu,Cao Lâu,Xã,669,Cao Lộc,1
106199,10592,Xã Thạch Đạn,Thạch Đạn,Xã,669,Cao Lộc,1
106202,10596,Xã Xuất Lễ,Xuất Lễ,Xã,669,Cao Lộc,1
106205,10584,Xã Hồng Phong,Hồng Phong,Xã,669,Cao Lộc,1
106208,10594,Xã Thụy Hùng,Thụy Hùng,Xã,669,Cao Lộc,1
106211,10586,Xã Lộc Yên,Lộc Yên,Xã,669,Cao Lộc,1
106214,10588,Xã Phú Xá,Phú Xá,Xã,669,Cao Lộc,1
106217,10576,Xã Bình Trung,Bình Trung,Xã,669,Cao Lộc,1
106220,10582,Xã Hải Yến,Hải Yến,Xã,669,Cao Lộc,1
106223,10583,Xã Hòa Cư,Hòa Cư,Xã,669,Cao Lộc,1
106226,10585,Xã Hợp Thành,Hợp Thành,Xã,669,Cao Lộc,1
106229,10589,Xã Song Giáp,Song Giáp,Xã,669,Cao Lộc,1
106232,10579,Xã Công Sơn,Cống Sơn,Xã,669,Cao Lộc,0.909
106235,10581,Xã Gia Cát,Gia Cát,Xã,669,Cao Lộc,1
106238,10587,Xã Mẫu Sơn,Mẫu Sơn,Xã,669,Cao Lộc,1
106241,10595,Xã Xuân Long,Xuân Long,Xã,669,Cao Lộc,1
106244,10590,Xã Tân Liên,Tân Liên,Xã,669,Cao Lộc,1
106247,10597,Xã Yên Trạch,Yên Trạch,Xã,669,Cao Lộc,1
106250,10591,Xã Tân Thành,Tân Thành,Xã,669,Cao Lộc,1
106463,10604,Thị trấn Đồng Mỏ,Đồng Mỏ,Thị trấn,670,Chi Lăng,1
106466,10601,Thị trấn Chi Lăng,Chi Lăng,Thị trấn,670,Chi Lăng,1
106469,10616,Xã Vân An,Vân An,Xã,670,Chi Lăng,1
106472,10618,Xã Vân Thủy,Vân Thủy,Xã,670,Chi Lăng,1
106475,10605,Xã Gia Lộc,Gia Lộc,Xã,670,Chi Lăng,1
106478,10598,Xã Bắc Thủy,Bắc Thủy,Xã,670,Chi Lăng,1
106481,10603,Xã Chiến Thắng,Chiến Thắng,Xã,670,Chi Lăng,1
106484,10611,Xã Mai Sao,Mai Sao,Xã,670,Chi Lăng,1
106487,10599,Xã Bằng Hữu,Bằng Hữu,Xã,670,Chi Lăng,1
106490,10615,Xã Thượng Cường,Thượng Cường,Xã,670,Chi Lăng,1
106493,10600,Xã Bằng Mạc,Bằng Mạc,Xã,670,Chi Lăng,1
106496,10612,Xã Nhân Lý,Nhân Lý,Xã,670,Chi Lăng,1
106499,10609,Xã Lâm Sơn,Lâm Sơn,Xã,670,Chi Lăng,1
106502,10610,Xã Liên Sơn,Liên Sơn,Xã,670,Chi Lăng,1
106505,10617,Xã Vạn Linh,Vạn Linh,Xã,670,Chi Lăng,1
106508,10606,Xã Hòa Bình,Hòa Bình,Xã,670,Chi Lăng,1
106511,10614,Xã Quang Lang,Quang Lang,Xã,670,Chi Lăng,1
106514,10608,Xã Hữu Kiên,Hữu Kiên,Xã,670,Chi Lăng,1
106517,10613,Xã Quan Sơn,Quan Sơn,Xã,670,Chi Lăng,1
106520,10619,Xã Y Tịch,Y Tịch,Xã,670,Chi Lăng,1
106523,10601,Xã Chi Lăng,Chi Lăng,Thị trấn,670,Chi Lăng,Sai prefix
,10619,,Y Tịch,Xã,670,Chi Lăng,
,10619,,Y Tịch,Xã,670,Chi Lăng,
106613,10625,Thị trấn Đình Lập,Đình Lập,Xã,671,Đình Lập,Sai prefix
106616,,Thị trấn NT Thái Bình,,Thị trấn,1189,Huyện Đình Lập,
106619,10621,Xã Bắc Xa,Bắc Xa,Xã,671,Đình Lập,1
106622,10622,Xã Bính Xá,Bính Xá,Xã,671,Đình Lập,1
106625,10628,Xã Kiên Mộc,Kiên Mộc,Xã,671,Đình Lập,1
106628,10625,Xã Đình Lập,Đình Lập,Xã,671,Đình Lập,1
106631,10631,Xã Thái Bình,Thái Bình,Xã,671,Đình Lập,1
106634,10624,Xã Cường Lợi,Cường Lợi,Xã,671,Đình Lập,1
106637,10623,Xã Châu Sơn,Châu Sơn,Xã,671,Đình Lập,1
106640,10629,Xã Lâm Ca,Lâm Ca,Xã,671,Đình Lập,1
106643,10627,Xã Đồng Thắng,Đồng Thắng,Xã,671,Đình Lập,1
106646,10620,Xã Bắc Lãng,Bắc Lãng,Xã,671,Đình Lập,1
,10631,,Thái Bình,Xã,671,Đình Lập,
,10631,,Thái Bình,Xã,671,Đình Lập,
106385,10642,Thị trấn Hữu Lũng,Hữu Lũng,Thị trấn,672,Hữu Lũng,1
106388,10641,Xã Hữu Liên,Hữu Liên,Xã,672,Hữu Lũng,1
106391,10654,Xã Yên Bình,Yên Bình,Xã,672,Hữu Lũng,1
106394,10647,Xã Quyết Thắng,Quyết Thắng,Xã,672,Hữu Lũng,1
106397,10637,Xã Hòa Bình,Hòa Bình,Xã,672,Hữu Lũng,1
106400,10656,Xã Yên Thịnh,Yên Thịnh,Thị trấn,672,Hữu Lũng,Sai prefix
106403,10655,Xã Yên Sơn,Yên Sơn,Xã,672,Hữu Lũng,1
106406,10652,Xã Thiện Kỵ,Thiện Ky,Xã,672,Hữu Lũng,0.909
106409,10649,Xã Tân Lập,Tân Lập,Xã,672,Hữu Lũng,1
106412,10657,Xã Yên Vượng,Yên Vượng,Xã,672,Hữu Lũng,1
106415,10645,Xã Minh Tiến,Minh Tiến,Xã,672,Hữu Lũng,1
106418,10646,Xã Nhật Tiến,Nhật Tiến,Xã,672,Hữu Lũng,1
106421,10651,Xã Thanh Sơn,Thanh Sơn,Xã,672,Hữu Lũng,1
106424,10634,Xã Đồng Tân,Đồng Tân,Xã,672,Hữu Lũng,1
106427,10632,Xã Cai Kinh,Cai Kinh,Xã,672,Hữu Lũng,1
106430,10638,Xã Hòa Lạc,Hòa Lạc,Xã,672,Hữu Lũng,1
106433,10653,Xã Vân Nham,Vân Nham,Xã,672,Hữu Lũng,1
106436,10635,Xã Đồng Tiến,Đồng Tiến,Xã,672,Hữu Lũng,1
106439,10633,Xã Đô Lương,Đô Lương,Xã,672,Hữu Lũng,1
106442,10650,Xã Tân Thành,Tân Thành,Xã,672,Hữu Lũng,1
106445,10639,Xã Hòa Sơn,Hòa Sơn,Xã,672,Hữu Lũng,1
106448,10644,Xã Minh Sơn,Minh Sơn,Xã,672,Hữu Lũng,1
106451,10636,Xã Hồ Sơn,Hồ Sơn,Xã,672,Hữu Lũng,1
106454,10648,Xã Sơn Hà,Sơn Hà,Xã,672,Hữu Lũng,1
106457,10643,Xã Minh Hòa,Minh Hòa,Xã,672,Hữu Lũng,1
106460,10640,Xã Hòa Thắng,Hòa Thắng,Xã,672,Hữu Lũng,1
105971,10661,Phường Hoàng Văn Thụ,Hoàng Văn Thụ,Phường,673,Lạng Sơn,1
105974,10667,Phường Tam Thanh,Tam Thanh,Phường,673,Lạng Sơn,1
105977,10668,Phường Vĩnh Trại,Vĩnh Trại,Phường,673,Lạng Sơn,1
105980,10659,Phường Đông Kinh,Đông Kinh,Phường,673,Lạng Sơn,1
105983,10658,Phường Chi Lăng,Chi Lăng,Phường,673,Lạng Sơn,1
105986,10660,Xã Hoàng Đồng,Hoàng Đồng,Xã,673,Lạng Sơn,1
105989,10666,Xã Quảng Lạc,Quảng Lạc,Xã,673,Lạng Sơn,1
105992,10662,Xã Mai Pha,Mai Pha,Xã,673,Lạng Sơn,1
,10668,,Vĩnh Trại,Phường,673,Lạng Sơn,
,10668,,Vĩnh Trại,Phường,673,Lạng Sơn,
,10668,,Vĩnh Trại,Phường,673,Lạng Sơn,
106526,10682,Thị trấn Na Dương,Na Dương,Thị trấn,674,Lộc Bình,1
106529,10677,Thị trấn Lộc Bình,Lộc Bình,Thị trấn,674,Lộc Bình,1
106532,10680,Xã Mẫu Sơn,Mẫu Sơn,Xã,674,Lộc Bình,1
106535,10670,Xã Bằng Khánh,Bằng Khánh,Xã,674,Lộc Bình,1
106538,10694,Xã Xuân Lễ,Xuân Lễ,Xã,674,Lộc Bình,1
106541,10697,Xã Yên Khoái,Yên Khoái,Xã,674,Lộc Bình,1
106544,10695,Xã Xuân Mãn,Xuân Mãn,Xã,674,Lộc Bình,1
106547,10691,Xã Tú Mịch,Tú Mịch,Xã,674,Lộc Bình,1
106550,10674,Xã Hữu Khánh,Hữu Khánh,Xã,674,Lộc Bình,1
106553,10671,Xã Đồng Bục,Đồng Bục,Xã,674,Lộc Bình,1
106556,10692,Xã Vân Mộng,Vân Mộng,Xã,674,Lộc Bình,1
106559,10688,Xã Tam Gia,Tam Gia,Xã,674,Lộc Bình,1
106562,10690,Xã Tú Đoạn,Tú Đoạn,Xã,674,Lộc Bình,1
106565,10676,Xã Khuất Xá,Khuất Xá,Xã,674,Lộc Bình,1
106568,10684,Xã Như Khuê,Như Khuê,Xã,674,Lộc Bình,1
106571,10679,Xã Lục Thôn,Lục Thôn,Xã,674,Lộc Bình,1
106574,10689,Xã Tĩnh Bắc,Tĩnh Bắc,Xã,674,Lộc Bình,1
106577,10696,Xã Xuân Tình,Xuân Tình,Xã,674,Lộc Bình,1
106580,10673,Xã Hiệp Hạ,Hiệp Hạ,Xã,674,Lộc Bình,1
106583,10685,Xã Nhượng Bạn,Nhượng Bạn,Xã,674,Lộc Bình,1
106586,10686,Xã Quan Bản,Quan Bản,Xã,674,Lộc Bình,1
106589,10687,Xã Sàn Viên,Sàn Viên,Xã,674,Lộc Bình,1
106592,10672,Xã Đông Quan,Đông Quan,Xã,674,Lộc Bình,1
106595,10681,Xã Minh Phát,Minh Phát,Xã,674,Lộc Bình,1
106598,10675,Xã Hữu Lân,Hữu Lân,Xã,674,Lộc Bình,1
106601,10678,Xã Lợi Bác,Lợi Bác,Xã,674,Lộc Bình,1
106604,10683,Xã Nam Quan,Nam Quan,Xã,674,Lộc Bình,1
106607,10693,Xã Xuân Dương,Xuân Dương,Xã,674,Lộc Bình,1
106610,10669,Xã Ái Quốc,Ái Quốc,Xã,674,Lộc Bình,1
105995,10717,Thị trấn Thất Khê,Thất Khê,Thị trấn,675,Tràng Định,1
105998,10710,Xã Khánh Long,Khánh Long,Xã,675,Tràng Định,1
106001,10705,Xã Đoàn Kết,Đoàn Kết,Xã,675,Tràng Định,1
106004,10712,Xã Quốc Khánh,Quốc Khánh,Xã,675,Tràng Định,1
106007,10720,Xã Vĩnh Tiến,Vĩnh Tiến,Xã,675,Tràng Định,1
106010,10699,Xã Cao Minh,Cao Minh,Xã,675,Tràng Định,1
106013,10701,Xã Chí Minh,Chí Minh,Xã,675,Tràng Định,1
106016,10718,Xã Tri Phương,Tri Phương,Xã,675,Tràng Định,1
106019,10715,Xã Tân Tiến,Tân Tiến,Xã,675,Tràng Định,1
106022,10716,Xã Tân Yên,Tân Yên,Xã,675,Tràng Định,1
106025,10706,Xã Đội Cấn,Đội Cấn,Xã,675,Tràng Định,1
106028,10714,Xã Tân Minh,Tân Minh,Xã,675,Tràng Định,1
106031,10711,Xã Kim Đồng,Kim Đồng,Xã,675,Tràng Định,1
106034,10700,Xã Chi Lăng,Chi Lăng,Xã,675,Tràng Định,1
106037,10719,Xã Trung Thành,Trung Thành,Xã,675,Tràng Định,1
106040,10702,Xã Đại Đồng,Đại Đồng,Xã,675,Tràng Định,1
106043,10703,Xã Đào Viên,Đào Viên,Xã,675,Tràng Định,1
106046,10704,Xã Đề Thám,Đề Thám,Xã,675,Tràng Định,1
106049,10709,Xã Kháng Chiến,Kháng Chiến,Xã,675,Tràng Định,1
106052,10698,Xã Bắc Ái,Bắc Ái,Xã,675,Tràng Định,1
106055,10707,Xã Hùng Sơn,Hùng Sơn,Xã,675,Tràng Định,1
106058,10713,Xã Quốc Việt,Quốc Việt,Xã,675,Tràng Định,1
106061,10708,Xã Hùng Việt,Hùng Việt,Xã,675,Tràng Định,1
106124,10728,Thị trấn Na Sầm,Na Sầm,Thị trấn,676,Văn Lãng,1
106127,10739,Xã Trùng Khánh,Trùng Khánh,Xã,676,Văn Lãng,1
106130,10735,Xã Tân Việt,Tân Việt,Xã,676,Văn Lãng,1
106133,10722,Xã Bắc La,Bắc La,Xã,676,Văn Lãng,1
106136,10738,Xã Thụy Hùng,Thuỵ Hùng,Xã,676,Văn Lãng,0.833
106139,10740,Xã Trùng Quán,Trùng Quán,Xã,676,Văn Lãng,1
106142,10733,Xã Tân Tác,Tân Tác,Xã,676,Văn Lãng,1
106145,10721,Xã An Hùng,An Hùng,Xã,676,Văn Lãng,1
106148,10737,Xã Thanh Long,Thanh Long,Xã,676,Văn Lãng,1
106151,10726,Xã Hội Hoan,Hội Hoan,Xã,676,Văn Lãng,1
106154,10731,Xã Tân Lang,Tân Lang,Xã,676,Văn Lãng,1
106157,10725,Xã Hoàng Việt,Hoàng Việt,Xã,676,Văn Lãng,1
106160,10723,Xã Gia Miễn,Gia Miễn,Xã,676,Văn Lãng,1
106163,10736,Xã Thành Hòa,Thành Hoà,Xã,676,Văn Lãng,0.833
106166,10734,Xã Tân Thanh,Tân Thanh,Xã,676,Văn Lãng,1
106169,10729,Xã Nam La,Nam La,Xã,676,Văn Lãng,1
106172,10732,Xã Tân Mỹ,Tân Mỹ,Xã,676,Văn Lãng,1
106175,10727,Xã Hồng Thái,Hồng Thái,Xã,676,Văn Lãng,1
106178,10724,Xã  Hoàng Văn Thụ,Hoàng Văn Thụ,Xã,676,Văn Lãng,1.0
106181,10730,Xã Nhạc Kỳ,Nhạc Kỳ,Xã,676,Văn Lãng,1
106253,10763,Thị trấn Văn Quan,Văn Quan,Thị trấn,677,Văn Quan,1
106256,10755,Xã Trấn Ninh,Trấn Ninh,Xã,677,Văn Quan,1
106259,10751,Xã Phú Mỹ,Phú Mỹ,Xã,677,Văn Quan,1
106262,10764,Xã Việt Yên,Việt Yên,Xã,677,Văn Quan,1
106265,10752,Xã Song Giang,Song Giang,Xã,677,Văn Quan,1
106268,10762,Xã Vân Mộng,Vân Mộng,Xã,677,Văn Quan,1
106271,10765,Xã Vĩnh Lại,Vĩnh Lai,Xã,677,Văn Quan,0.909
106274,10746,Xã Hòa Bình,Hòa Bình,Xã,677,Văn Quan,1
106277,10760,Xã Tú Xuyên,Tú Xuyên,Xã,677,Văn Quan,1
106280,10761,Xã Văn An,Văn An,Xã,677,Văn Quan,1
106283,10743,Xã Đại An,Đại An,Xã,677,Văn Quan,1
106286,10749,Xã Khánh Khê,Khánh Khê,Xã,677,Văn Quan,1
106289,10742,Xã Chu Túc,Chu Túc,Xã,677,Văn Quan,1
106292,10750,Xã Lương Năng,Lương Năng,Xã,677,Văn Quan,1
106295,10744,Xã Đồng Giáp,Đồng Giáp,Xã,677,Văn Quan,1
106298,10766,Xã Xuân Mai,Xuân Mai,Xã,677,Văn Quan,1
106301,10756,Xã Tràng Các,Tràng Các,Xã,677,Văn Quan,1
106304,10758,Xã Tràng Sơn,Tràng Sơn,Xã,677,Văn Quan,1
106307,10753,Xã Tân Đoàn,Tân Đoàn,Xã,677,Văn Quan,1
106310,10741,Xã Bình Phúc,Bình Phúc,Xã,677,Văn Quan,1
106313,10759,Xã Tri Lễ,Tri Lễ,Xã,677,Văn Quan,1
106316,10757,Xã Tràng Phái,Tràng Phái,Xã,677,Văn Quan,1
106319,10767,Xã Yên Phúc,Yên Phúc,Xã,677,Văn Quan,1
106322,10748,Xã Hữu Lễ,Hữu Lễ,Xã,677,Văn Quan,1
,10767,,Yên Phúc,Xã,677,Văn Quan,
,10767,,Yên Phúc,Xã,677,Văn Quan,
,10767,,Yên Phúc,Xã,677,Văn Quan,
102839,6838,Thị trấn Bắc Hà,Bắc Hà,Thị trấn,426,Bắc Hà,1
102842,6848,Xã Lùng Cải,Lùng Cải,Xã,426,Bắc Hà,1
102845,6840,Xã Bản Già,Bản Già,Xã,426,Bắc Hà,1
102848,6849,Xã Lùng Phình,Lùng Phình,Xã,426,Bắc Hà,1
102851,6857,Xã Tả Van Chư,Tả Van Chư,Xã,426,Bắc Hà,1
102854,6856,Xã Tả Củ Tỷ,Tả Củ Tỷ,Xã,426,Bắc Hà,1
102857,6858,Xã Thải Giàng Phố,Thải Giàng Phố,Xã,426,Bắc Hà,1
102860,6847,Xã Lầu Thí Ngài,Lầu Thí Ngài,Xã,426,Bắc Hà,1
102863,6846,Xã Hoàng Thu Phố,Hoàng Thu Phố,Xã,426,Bắc Hà,1
102866,6842,Xã Bản Phố,Bản Phố,Xã,426,Bắc Hà,1
102869,6841,Xã Bản Liền,Bản Liền,Xã,426,Bắc Hà,1
102872,6855,Xã Tà Chải,Tà Chải,Xã,426,Bắc Hà,1
102875,6850,Xã Na Hối,Na Hối,Thị trấn,426,Bắc Hà,Sai prefix
102878,6845,Xã Cốc Ly,Cốc Ly,Xã,426,Bắc Hà,1
102881,6854,Xã Nậm Mòn,Nậm Mòn,Xã,426,Bắc Hà,1
102884,6851,Xã Nậm Đét,Nậm Đét,Xã,426,Bắc Hà,1
102887,6852,Xã Nậm Khánh,Nậm Khánh,Xã,426,Bắc Hà,1
102890,6843,Xã Bảo Nhai,Bảo Nhai,Xã,426,Bắc Hà,1
102893,6853,Xã Nậm Lúc,Nậm Lúc,Xã,426,Bắc Hà,1
102896,6844,Xã Cốc Lầu,Cốc Lầu,Xã,426,Bắc Hà,1
102899,6839,Xã Bản Cái,Bản Cái,Xã,426,Bắc Hà,1
102902,6862,Thị trấn N.T Phong Hải,Nông trường Phong Hải,Thị trấn,427,Bảo Thắng,0.808
102905,6863,Thị trấn Phố Lu,Phố Lu,Thị trấn,427,Bảo Thắng,1
102908,6869,Thị trấn Tằng Loỏng,Tằng Loỏng,Thị trấn,427,Bảo Thắng,1
102911,6860,Xã Bản Phiệt,Bản Phiệt,Xã,427,Bảo Thắng,1
102914,6859,Xã Bản Cầm,Bản Cầm,Xã,427,Bảo Thắng,1
102917,6870,Xã Thái Niên,Thái Niên,Xã,427,Bảo Thắng,1
102920,6865,Xã Phong Niên,Phong Niên,Xã,427,Bảo Thắng,1
102923,6861,Xã Gia Phú,Gia Phú,Xã,427,Bảo Thắng,1
102926,6873,Xã Xuân Quang,Xuân Quang,Xã,427,Bảo Thắng,1
102929,6868,Xã Sơn Hải,Sơn Hải,Xã,427,Bảo Thắng,1
102932,6872,Xã Xuân Giao,Xuân Giao,Xã,427,Bảo Thắng,1
102935,6871,Xã Trì Quang,Trì Quang,Xã,427,Bảo Thắng,1
102938,6867,Xã Sơn Hà,Sơn Hà,Xã,427,Bảo Thắng,1
102941,6863,Xã Phố Lu,Phố Lu,Thị trấn,427,Bảo Thắng,Sai prefix
102944,6866,Xã Phú Nhuận,Phú Nhuận,Xã,427,Bảo Thắng,1
,6873,,Xuân Quang,Xã,427,Bảo Thắng,
102947,6883,Thị trấn Phố Ràng,Phố Ràng,Thị trấn,428,Bảo Yên,1
102950,6885,Xã Tân Tiến,Tân Tiến,Xã,428,Bảo Yên,1
102953,6882,Xã Nghĩa Đô,Nghĩa Đô,Xã,428,Bảo Yên,1
102956,6888,Xã Vĩnh Yên,Vĩnh Yên,Xã,428,Bảo Yên,1
102959,6876,Xã Điện Quan,Điện Quan,Xã,428,Bảo Yên,1
102962,6889,Xã Xuân Hoà,Xuân Hòa,Xã,428,Bảo Yên,0.818
102965,6884,Xã Tân Dương,Tân Dương,Xã,428,Bảo Yên,1
102968,6886,Xã Thượng Hà,Thượng Hà,Xã,428,Bảo Yên,1
102971,6877,Xã Kim Sơn,Kim Sơn,Xã,428,Bảo Yên,1
102974,6875,Xã Cam Cọn,Cam Con,Xã,428,Bảo Yên,0.9
102977,6881,Xã Minh Tân,Minh Tân,Xã,428,Bảo Yên,1
102980,6890,Xã Xuân Thượng,Xuân Thượng,Xã,428,Bảo Yên,1
102983,6887,Xã Việt Tiến,Việt Tiến,Xã,428,Bảo Yên,1
102986,6891,Xã Yên Sơn,Yên Sơn,Xã,428,Bảo Yên,1
102989,6874,Xã Bảo Hà,Bảo Hà,Xã,428,Bảo Yên,1
102992,6880,Xã Lương Sơn,Lương Sơn,Xã,428,Bảo Yên,1
102995,6879,Xã Long Phúc,Long Phúc,Xã,428,Bảo Yên,1
102998,6878,Xã Long Khánh,Long Khánh,Xã,428,Bảo Yên,1
102683,6897,Thị trấn Bát Xát,Bát Xát,Thị trấn,429,Bát Xát,1
102686,6893,Xã A Mú Sung,A Mú Sung,Xã,429,Bát Xát,1
102689,6904,Xã Nậm Chạc,Nậm Chạc,Xã,429,Bát Xát,1
102692,6892,Xã A Lù,A Lù,Xã,429,Bát Xát,1
102695,6912,Xã Trịnh Tường,Trịnh Tường,Xã,429,Bát Xát,1
102698,6906,Xã Ngải Thầu,Ngải Thầu,Xã,429,Bát Xát,1
102701,6914,Xã Y Tý,Y Tý,Xã,429,Bát Xát,1
102704,6898,Xã Cốc Mỳ,Cốc Mỳ,Xã,429,Bát Xát,1
102707,6900,Xã Dền Sáng,Dền Sáng,Xã,429,Bát Xát,1
102710,6895,Xã Bản Vược,Bản Vược,Xã,429,Bát Xát,1
102713,6910,Xã Sàng Ma Sáo,Sàng Ma Sáo,Xã,429,Bát Xát,1
102716,6894,Xã Bản Qua,Bản Qua,Xã,429,Bát Xát,1
102719,6903,Xã Mường Vi,Mường Vi,Xã,429,Bát Xát,1
102722,6901,Xã Dền Thàng,Dền Thàng,Xã,429,Bát Xát,1
102725,6896,Xã Bản Xèo,Bản Xèo,Xã,429,Bát Xát,1
102728,6902,Xã Mường Hum,Mường Hum,Xã,429,Bát Xát,1
102731,6913,Xã Trung Lèng Hồ,Trung Lèng Hồ,Xã,429,Bát Xát,1
102734,6909,Xã Quang Kim,Quang Kim,Xã,429,Bát Xát,1
102737,6907,Xã Pa Cheo,Pa Cheo,Xã,429,Bát Xát,1
102740,6905,Xã Nậm Pung,Nậm Pung,Xã,429,Bát Xát,1
102743,6908,Xã Phìn Ngan,Phìn Ngan,Xã,429,Bát Xát,1
102746,6899,Xã Cốc San,Cốc San,Xã,429,Bát Xát,1
102749,6911,Xã Tòng Sành,Tòng Sanh,Xã,429,Bát Xát,0.917
102635,6921,Phường Duyên Hải,Duyên Hải,Phường,430,Lào Cai,1
102638,6924,Phường Lào Cai,Lào Cai,Phường,430,Lào Cai,1
102641,6927,Phường Phố Mới,Phố Mới,Phường,430,Lào Cai,1
102644,6919,Phường Cốc Lếu,Cốc Lếu,Phường,430,Lào Cai,1
102647,6923,Phường Kim Tân,Kim Tân,Phường,430,Lào Cai,1
102650,6916,Phường Bắc Lệnh,Bắc Lệnh,Phường,430,Lào Cai,1
102653,6928,Phường Pom Hán,Pom Hán,Phường,430,Lào Cai,1
102656,6932,Phường Xuân Tăng,Xuân Tăng,Phường,430,Lào Cai,1
102658,6917,Phường Bình Minh,Bình Minh,Phường,430,Lào Cai,1
102659,6930,Phường Thống Nhất,Thống Nhất,Phường,430,Lào Cai,1
102662,6920,Xã Đồng Tuyển,Đồng Tuyển,Xã,430,Lào Cai,1
102665,6931,Xã Vạn Hoà,Vạn Hòa,Xã,430,Lào Cai,0.8
102668,6915,Phường Bắc Cường,Bắc Cường,Phường,430,Lào Cai,1
102671,6925,Phường Nam Cường,Nam Cường,Phường,430,Lào Cai,1
102674,6918,Xã Cam Đường,Cam Đường,Xã,430,Lào Cai,1
102677,6929,Xã Tả Phời,Tả Phời,Xã,430,Lào Cai,1
102680,6922,Xã Hợp Thành,Hợp Thành,Xã,430,Lào Cai,1
102752,6943,Xã Pha Long,Pha Long,Xã,431,Mường Khương,1
102755,6945,Xã Tả Ngải Chồ,Tả Ngải Chồ,Xã,431,Mường Khương,1
102758,6948,Xã Tung Chung Phố,Tung Chung Phố,Xã,431,Mường Khương,1
102761,6940,Thị trấn Mường Khương,Mường Khương,Thị trấn,431,Mường Khương,1
102764,6936,Xã Dìn Chin,Dìn Chin,Xã,431,Mường Khương,1
102767,6944,Xã Tả Gia Khâu,Tả Gia Khâu,Xã,431,Mường Khương,1
102770,6941,Xã Nậm Chảy,Nậm Chảy,Xã,431,Mường Khương,1
102773,6942,Xã Nấm Lư,Nấm Lư,Xã,431,Mường Khương,1
102776,6938,Xã Lùng Khấu Nhin,Lùng Khấu Nhin,Xã,431,Mường Khương,1
102779,6947,Xã Thanh Bình,Thanh Bình,Xã,431,Mường Khương,1
102782,6935,Xã Cao Sơn,Cao Sơn,Xã,431,Mường Khương,1
102785,6939,Xã Lùng Vai,Lùng Vai,Xã,431,Mường Khương,1
102788,6933,Xã Bản Lầu,Bản Lầu,Xã,431,Mường Khương,1
102791,6937,Xã La Pan Tẩn,La Pan Tẩn,Xã,431,Mường Khương,1
102794,6946,Xã Tả Thàng,Tả Thàng,Xã,431,Mường Khương,1
102797,6934,Xã Bản Sen,Bản Sen,Xã,431,Mường Khương,1
